utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
1095,1095,MOT,John,2,look there are fishies .,look there are fishies .,4,4,5,6,5,5,4,John/011129.cha,1504,23.967,this is a funny picture .,good . this is a funny picture .,all day . good . this is a funny picture .
1096,1096,MOT,John,2,inside the wheel .,inside the wheel .,3,3,4,5,4,4,3,John/011129.cha,1507,23.967,look there are fishies .,this is a funny picture . look there are fishies .,good . this is a funny picture . look there are fishies .
1097,1097,MOT,John,2,that's a bit strange .,that's a bit strange .,4,5,4,5,4,4,4,John/011129.cha,1510,23.967,inside the wheel .,look there are fishies . inside the wheel .,this is a funny picture . look there are fishies . inside the wheel .
1098,1098,MOT,John,2,what can you see there ?,what can you see there ?,5,5,5,6,5,5,5,John/011129.cha,1513,23.967,that's a bit strange .,inside the wheel . that's a bit strange .,look there are fishies . inside the wheel . that's a bit strange .
1099,1099,MOT,John,2,can you see the fishies ?,can you see the fishies ?,5,5,6,6,6,6,5,John/011129.cha,1516,23.967,what can you see there ?,that's a bit strange . what can you see there ?,inside the wheel . that's a bit strange . what can you see there ?
1100,1100,MOT,John,2,"they're very small , aren't they ?",they're very small aren't they ?,5,8,7,8,8,7,5,John/011129.cha,1519,23.967,can you see the fishies ?,what can you see there ? can you see the fishies ?,that's a bit strange . what can you see there ? can you see the fishies ?
1101,1101,MOT,John,2,mhm .,mhm .,1,1,1,1,1,1,1,John/011129.cha,1526,23.967,they're very small aren't they ?,can you see the fishies ? they're very small aren't they ?,what can you see there ? can you see the fishies ? they're very small aren't they ?
1102,1102,MOT,John,2,two fishies .,two fishies .,2,2,3,3,3,3,2,John/011129.cha,1529,23.967,mhm .,they're very small aren't they ? mhm .,can you see the fishies ? they're very small aren't they ? mhm .
1103,1103,MOT,John,2,one fish .,one fish .,2,2,2,2,2,2,2,John/011129.cha,1535,23.967,two fishies .,mhm . two fishies .,they're very small aren't they ? mhm . two fishies .
1104,1104,MOT,John,2,two fish .,two fish .,2,2,2,2,2,2,2,John/011129.cha,1538,23.967,one fish .,two fishies . one fish .,mhm . two fishies . one fish .
1105,1105,MOT,John,2,fishies .,fishies .,1,1,2,2,2,2,1,John/011129.cha,1541,23.967,two fish .,one fish . two fish .,two fishies . one fish . two fish .
1106,1106,MOT,John,2,two fish .,two fish .,2,2,2,2,2,2,2,John/011129.cha,1547,23.967,fishies .,two fish . fishies .,one fish . two fish . fishies .
1107,1107,MOT,John,2,mhm .,mhm .,1,1,1,1,1,1,1,John/011129.cha,1553,23.967,two fish .,fishies . two fish .,two fish . fishies . two fish .
1108,1108,MOT,John,2,mhm .,mhm .,1,1,1,1,1,1,1,John/011129.cha,1559,23.967,mhm .,two fish . mhm .,fishies . two fish . mhm .
1109,1109,MOT,John,2,now here's one roller .,now here's one roller .,4,5,6,6,6,6,4,John/011129.cha,1562,23.967,mhm .,mhm . mhm .,two fish . mhm . mhm .
1110,1110,MOT,John,2,and here's another roller .,and here's another roller .,4,5,8,8,8,8,4,John/011129.cha,1565,23.967,now here's one roller .,mhm . now here's one roller .,mhm . mhm . now here's one roller .
1111,1111,MOT,John,2,one two .,one two .,2,2,2,2,2,2,2,John/011129.cha,1568,23.967,and here's another roller .,now here's one roller . and here's another roller .,mhm . now here's one roller . and here's another roller .
1112,1112,MOT,John,2,it is yellow roller .,it is yellow roller .,4,4,6,6,6,6,4,John/011129.cha,1577,23.967,one two .,and here's another roller . one two .,now here's one roller . and here's another roller . one two .
1113,1113,MOT,John,2,there's two rollers on this page .,there's two rollers on this page .,6,7,8,9,8,8,6,John/011129.cha,1580,23.967,it is yellow roller .,one two . it is yellow roller .,and here's another roller . one two . it is yellow roller .
1114,1114,MOT,John,2,there's a green roller and a yellow roller .,there's a green roller and a yellow roller .,8,9,12,12,12,12,8,John/011129.cha,1583,23.967,there's two rollers on this page .,it is yellow roller . there's two rollers on this page .,one two . it is yellow roller . there's two rollers on this page .
1115,1115,MOT,John,2,two rollers .,two rollers .,2,2,3,3,3,3,2,John/011129.cha,1586,23.967,there's a green roller and a yellow roller .,there's two rollers on this page . there's a green roller and a yellow roller .,it is yellow roller . there's two rollers on this page . there's a green roller and a yellow roller .
1116,1116,MOT,John,2,wow .,wow .,1,1,1,1,1,1,1,John/011129.cha,1589,23.967,two rollers .,there's a green roller and a yellow roller . two rollers .,there's two rollers on this page . there's a green roller and a yellow roller . two rollers .
1117,1117,MOT,John,2,that's a big one .,that's a big one .,4,5,4,4,4,4,4,John/011129.cha,1592,23.967,wow .,two rollers . wow .,there's a green roller and a yellow roller . two rollers . wow .
1118,1118,MOT,John,2,yeah wow .,yeah wow .,2,2,2,2,2,2,2,John/011129.cha,1598,23.967,that's a big one .,wow . that's a big one .,two rollers . wow . that's a big one .
1119,1119,MOT,John,2,"it's quite complicated that one , isn't it ?",it's quite complicated that one isn't it ?,7,10,10,11,10,11,7,John/011129.cha,1601,23.967,yeah wow .,that's a big one . yeah wow .,wow . that's a big one . yeah wow .
1120,1120,MOT,John,2,what's it doing ?,what's it doing ?,3,4,3,3,3,3,3,John/011129.cha,1604,23.967,it's quite complicated that one isn't it ?,yeah wow . it's quite complicated that one isn't it ?,that's a big one . yeah wow . it's quite complicated that one isn't it ?
1121,1121,MOT,John,2,it's building a road .,it's building a road .,4,5,5,5,5,5,4,John/011129.cha,1607,23.967,what's it doing ?,it's quite complicated that one isn't it ? what's it doing ?,yeah wow . it's quite complicated that one isn't it ? what's it doing ?
1122,1122,MOT,John,2,it's making a road .,it's making a road .,4,5,5,5,5,5,4,John/011129.cha,1610,23.967,it's building a road .,what's it doing ? it's building a road .,it's quite complicated that one isn't it ? what's it doing ? it's building a road .
1123,1123,MOT,John,2,he's moving all that soil .,he's moving all that soil .,5,6,6,6,6,6,5,John/011129.cha,1613,23.967,it's making a road .,it's building a road . it's making a road .,what's it doing ? it's building a road . it's making a road .
1124,1124,MOT,John,2,to make way for the paver .,to make way for the paver .,6,6,7,8,7,7,6,John/011129.cha,1616,23.967,he's moving all that soil .,it's making a road . he's moving all that soil .,it's building a road . it's making a road . he's moving all that soil .
1125,1125,MOT,John,2,and then this one will press it all down flat .,and then this one will press it all down flat .,10,10,10,10,10,10,10,John/011129.cha,1619,23.967,to make way for the paver .,he's moving all that soil . to make way for the paver .,it's making a road . he's moving all that soil . to make way for the paver .
1126,1126,MOT,John,2,then another truck will come along with the tarmac .,then another truck will come along with the tarmac .,9,9,13,14,13,13,9,John/011129.cha,1622,23.967,and then this one will press it all down flat .,to make way for the paver . and then this one will press it all down flat .,he's moving all that soil . to make way for the paver . and then this one will press it all down flat .
1127,1127,MOT,John,2,forklift .,forklift .,1,1,2,2,2,2,1,John/011129.cha,1629,23.967,then another truck will come along with the tarmac .,and then this one will press it all down flat . then another truck will come along with the tarmac .,to make way for the paver . and then this one will press it all down flat . then another truck will come along with the tarmac .
1128,1128,MOT,John,2,up down .,up down .,2,2,2,2,2,2,2,John/011129.cha,1635,23.967,forklift .,then another truck will come along with the tarmac . forklift .,and then this one will press it all down flat . then another truck will come along with the tarmac . forklift .
1129,1129,MOT,John,2,what ?,what ?,1,1,1,1,1,1,1,John/011129.cha,1650,23.967,up down .,forklift . up down .,then another truck will come along with the tarmac . forklift . up down .
1130,1130,MOT,John,2,let me have this bottle .,let me have this bottle .,5,5,5,7,5,6,5,John/011129.cha,1653,23.967,what ?,up down . what ?,forklift . up down . what ?
1131,1131,MOT,John,2,let me have this bottle .,let me have this bottle .,5,5,5,7,5,6,5,John/011129.cha,1656,23.967,let me have this bottle .,what ? let me have this bottle .,up down . what ? let me have this bottle .
1132,1132,MOT,John,2,oh look .,oh look .,2,2,2,2,2,2,2,John/011129.cha,1659,23.967,let me have this bottle .,let me have this bottle . let me have this bottle .,what ? let me have this bottle . let me have this bottle .
1133,1133,MOT,John,2,there's a man running .,there's a man running .,4,6,6,6,6,6,4,John/011129.cha,1662,23.967,oh look .,let me have this bottle . oh look .,let me have this bottle . let me have this bottle . oh look .
1134,1134,MOT,John,2,he's running with a bucket .,he's running with a bucket .,5,6,7,7,7,7,5,John/011129.cha,1665,23.967,there's a man running .,oh look . there's a man running .,let me have this bottle . oh look . there's a man running .
1135,1135,MOT,John,2,and the bucket's full of water .,and the bucket's full of water .,6,7,8,8,8,8,6,John/011129.cha,1668,23.967,he's running with a bucket .,there's a man running . he's running with a bucket .,oh look . there's a man running . he's running with a bucket .
1136,1136,MOT,John,2,look he's spilling the bucket .,look he's spilling the bucket .,5,6,7,7,7,7,5,John/011129.cha,1671,23.967,and the bucket's full of water .,he's running with a bucket . and the bucket's full of water .,there's a man running . he's running with a bucket . and the bucket's full of water .
1137,1137,MOT,John,2,water's coming out_of the bucket .,water's coming out_of the bucket .,6,6,9,9,9,9,6,John/011129.cha,1674,23.967,look he's spilling the bucket .,and the bucket's full of water . look he's spilling the bucket .,he's running with a bucket . and the bucket's full of water . look he's spilling the bucket .
1138,1138,MOT,John,2,but if there [//] a truck held some water in his bucket it wouldn't spill .,but if there a truck held some water in his bucket it wouldn't spill .,14,15,16,18,16,16,14,John/011129.cha,1677,23.967,water's coming out_of the bucket .,look he's spilling the bucket . water's coming out_of the bucket .,and the bucket's full of water . look he's spilling the bucket . water's coming out_of the bucket .
1139,1139,MOT,John,2,look at this big boulder .,look at this big boulder .,5,5,6,6,6,6,5,John/011129.cha,1680,23.967,but if there a truck held some water in his bucket it wouldn't spill .,water's coming out_of the bucket . but if there a truck held some water in his bucket it wouldn't spill .,look he's spilling the bucket . water's coming out_of the bucket . but if there a truck held some water in his bucket it wouldn't spill .
1140,1140,MOT,John,2,that must be very heavy .,that must be very heavy .,5,5,7,7,7,7,5,John/011129.cha,1683,23.967,look at this big boulder .,but if there a truck held some water in his bucket it wouldn't spill . look at this big boulder .,water's coming out_of the bucket . but if there a truck held some water in his bucket it wouldn't spill . look at this big boulder .
1141,1141,MOT,John,2,yeah a big piece of stone .,yeah a big piece of stone .,6,6,6,8,6,6,6,John/011129.cha,1689,23.967,that must be very heavy .,look at this big boulder . that must be very heavy .,but if there a truck held some water in his bucket it wouldn't spill . look at this big boulder . that must be very heavy .
1142,1142,MOT,John,2,what can we see on this page ?,what can we see on this page ?,7,7,7,8,7,7,7,John/011129.cha,1692,23.967,yeah a big piece of stone .,that must be very heavy . yeah a big piece of stone .,look at this big boulder . that must be very heavy . yeah a big piece of stone .
1143,1143,MOT,John,2,this one's a very new digger .,this one's a very new digger .,6,7,9,9,9,9,6,John/011129.cha,1698,23.967,what can we see on this page ?,yeah a big piece of stone . what can we see on this page ?,that must be very heavy . yeah a big piece of stone . what can we see on this page ?
1144,1144,MOT,John,2,look it's not dirty .,look it's not dirty .,4,5,5,5,5,5,4,John/011129.cha,1701,23.967,this one's a very new digger .,what can we see on this page ? this one's a very new digger .,yeah a big piece of stone . what can we see on this page ? this one's a very new digger .
1145,1145,MOT,John,2,it's very clean .,it's very clean .,3,4,4,4,4,4,3,John/011129.cha,1704,23.967,look it's not dirty .,this one's a very new digger . look it's not dirty .,what can we see on this page ? this one's a very new digger . look it's not dirty .
1146,1146,MOT,John,2,and bright yellow .,and bright yellow .,3,3,4,4,4,4,3,John/011129.cha,1707,23.967,it's very clean .,look it's not dirty . it's very clean .,this one's a very new digger . look it's not dirty . it's very clean .
1147,1147,MOT,John,2,you don't often see them like that .,you don't often see them like that .,7,8,8,9,8,8,7,John/011129.cha,1710,23.967,and bright yellow .,it's very clean . and bright yellow .,look it's not dirty . it's very clean . and bright yellow .
1148,1148,MOT,John,2,not those in the park anyway .,not those in the park anyway .,6,6,8,9,8,8,6,John/011129.cha,1713,23.967,you don't often see them like that .,and bright yellow . you don't often see them like that .,it's very clean . and bright yellow . you don't often see them like that .
