utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
10096,10096,MOT,Liz,16,thanks .,thanks .,1,1,1,1,1,1,1,Liz/020410.cha,160,28.333,oh thank_you love .,I'll have fish fingers please . oh thank_you love .,oh you're doing some cooking . I'll have fish fingers please . oh thank_you love .
10097,10097,MOT,Liz,16,oh: that was nice .,oh that was nice .,4,5,4,5,4,4,4,Liz/020410.cha,163,28.333,thanks .,oh thank_you love . thanks .,I'll have fish fingers please . oh thank_you love . thanks .
10098,10098,MOT,Liz,16,thank_you .,thank_you .,2,1,2,2,2,2,2,Liz/020410.cha,169,28.333,oh that was nice .,thanks . oh that was nice .,oh thank_you love . thanks . oh that was nice .
10099,10099,MOT,Liz,16,thank_you .,thank_you .,2,1,2,2,2,2,2,Liz/020410.cha,172,28.333,thank_you .,oh that was nice . thank_you .,thanks . oh that was nice . thank_you .
10100,10100,MOT,Liz,16,&~mm .,.,0,0,0,0,0,0,0,Liz/020410.cha,175,28.333,thank_you .,thank_you . thank_you .,oh that was nice . thank_you . thank_you .
10101,10101,MOT,Liz,16,you have some ?,you have some ?,3,3,3,5,3,3,3,Liz/020410.cha,179,28.333,.,thank_you . .,thank_you . thank_you . .
10102,10102,MOT,Liz,16,okay .,okay .,1,1,2,2,3,2,1,Liz/020410.cha,182,28.333,you have some ?,. you have some ?,thank_you . . you have some ?
10103,10103,MOT,Liz,16,you have some .,you have some .,3,3,3,5,3,3,3,Liz/020410.cha,188,28.333,okay .,you have some ? okay .,. you have some ? okay .
10104,10104,MOT,Liz,16,I've left you a bit .,I've left you a bit .,5,7,5,6,5,5,5,Liz/020410.cha,191,28.333,you have some .,okay . you have some .,you have some ? okay . you have some .
10105,10105,MOT,Liz,16,pardon ?,pardon ?,1,1,2,2,2,2,1,Liz/020410.cha,196,28.333,I've left you a bit .,you have some . I've left you a bit .,okay . you have some . I've left you a bit .
10106,10106,MOT,Liz,16,"it's spilt no the couch , has it ?",it's spilt no the couch has it ?,7,10,7,7,7,7,7,Liz/020410.cha,202,28.333,pardon ?,I've left you a bit . pardon ?,you have some . I've left you a bit . pardon ?
10107,10107,MOT,Liz,16,"oh: it's spilt now , hasn't it ?",oh it's spilt now hasn't it ?,6,10,6,6,6,6,6,Liz/020410.cha,208,28.333,it's spilt no the couch has it ?,pardon ? it's spilt no the couch has it ?,I've left you a bit . pardon ? it's spilt no the couch has it ?
10108,10108,MOT,Liz,16,I don't think we should be throwing things really .,I don't think we should be throwing things really .,9,10,11,11,11,11,9,Liz/020410.cha,220,28.333,oh it's spilt now hasn't it ?,it's spilt no the couch has it ? oh it's spilt now hasn't it ?,pardon ? it's spilt no the couch has it ? oh it's spilt now hasn't it ?
10109,10109,MOT,Liz,16,no .,no .,1,1,1,1,1,1,1,Liz/020410.cha,226,28.333,I don't think we should be throwing things really .,oh it's spilt now hasn't it ? I don't think we should be throwing things really .,it's spilt no the couch has it ? oh it's spilt now hasn't it ? I don't think we should be throwing things really .
10110,10110,MOT,Liz,16,what's [/] what's in there ?,what's what's in there ?,4,4,4,5,4,4,4,Liz/020410.cha,235,28.333,no .,I don't think we should be throwing things really . no .,oh it's spilt now hasn't it ? I don't think we should be throwing things really . no .
10111,10111,MOT,Liz,16,who's that ?,who's that ?,2,3,2,2,2,2,2,Liz/020410.cha,239,28.333,what's what's in there ?,no . what's what's in there ?,I don't think we should be throwing things really . no . what's what's in there ?
10112,10112,MOT,Liz,16,mhm a little baby .,mhm a little baby .,4,4,5,6,5,6,4,Liz/020410.cha,245,28.333,who's that ?,what's what's in there ? who's that ?,no . what's what's in there ? who's that ?
10113,10113,MOT,Liz,16,&~a:h is he ?,is he ?,2,2,2,2,2,2,2,Liz/020410.cha,251,28.333,mhm a little baby .,who's that ? mhm a little baby .,what's what's in there ? who's that ? mhm a little baby .
10114,10114,MOT,Liz,16,looks like he's asleep .,looks like he's asleep .,4,5,5,6,5,5,4,Liz/020410.cha,257,28.333,is he ?,mhm a little baby . is he ?,who's that ? mhm a little baby . is he ?
10115,10115,MOT,Liz,16,they don't always cry you know .,they don't always cry you know .,6,7,7,7,8,7,6,Liz/020410.cha,260,28.333,looks like he's asleep .,is he ? looks like he's asleep .,mhm a little baby . is he ? looks like he's asleep .
10116,10116,MOT,Liz,16,just most of the time .,just most of the time .,5,6,5,6,5,5,5,Liz/020410.cha,263,28.333,they don't always cry you know .,looks like he's asleep . they don't always cry you know .,is he ? looks like he's asleep . they don't always cry you know .
10117,10117,MOT,Liz,16,they either cry or they're asleep .,they either cry or they're asleep .,6,7,8,9,9,8,6,Liz/020410.cha,266,28.333,just most of the time .,they don't always cry you know . just most of the time .,looks like he's asleep . they don't always cry you know . just most of the time .
10118,10118,MOT,Liz,16,what's inside here ?,what's inside here ?,3,4,4,6,4,4,3,Liz/020410.cha,269,28.333,they either cry or they're asleep .,just most of the time . they either cry or they're asleep .,they don't always cry you know . just most of the time . they either cry or they're asleep .
10119,10119,MOT,Liz,16,oh it's got a bit broken this .,oh it's got a bit broken this .,7,10,8,8,8,8,7,Liz/020410.cha,272,28.333,what's inside here ?,they either cry or they're asleep . what's inside here ?,just most of the time . they either cry or they're asleep . what's inside here ?
10120,10120,MOT,Liz,16,"it useta have lots more pieces , didn't it ?",it useta have lots more pieces didn't it ?,8,11,11,13,11,11,8,Liz/020410.cha,275,28.333,oh it's got a bit broken this .,what's inside here ? oh it's got a bit broken this .,they either cry or they're asleep . what's inside here ? oh it's got a bit broken this .
10121,10121,MOT,Liz,16,just got some ducks there .,just got some ducks there .,5,6,5,7,5,5,5,Liz/020410.cha,281,28.333,it useta have lots more pieces didn't it ?,oh it's got a bit broken this . it useta have lots more pieces didn't it ?,what's inside here ? oh it's got a bit broken this . it useta have lots more pieces didn't it ?
10122,10122,MOT,Liz,16,oh yes they [/] they are geese .,oh yes they they are geese .,6,5,6,7,8,6,6,Liz/020410.cha,287,28.333,just got some ducks there .,it useta have lots more pieces didn't it ? just got some ducks there .,oh it's got a bit broken this . it useta have lots more pieces didn't it ? just got some ducks there .
10123,10123,MOT,Liz,16,you're right yes .,you're right yes .,3,4,3,4,3,3,3,Liz/020410.cha,290,28.333,oh yes they they are geese .,just got some ducks there . oh yes they they are geese .,it useta have lots more pieces didn't it ? just got some ducks there . oh yes they they are geese .
10124,10124,MOT,Liz,16,that's a baby's bum .,that's a baby's bum .,4,6,5,5,4,5,4,Liz/020410.cha,296,28.333,you're right yes .,oh yes they they are geese . you're right yes .,just got some ducks there . oh yes they they are geese . you're right yes .
10125,10125,MOT,Liz,16,you can do yeah .,you can do yeah .,4,4,4,4,4,4,4,Liz/020410.cha,302,28.333,that's a baby's bum .,you're right yes . that's a baby's bum .,oh yes they they are geese . you're right yes . that's a baby's bum .
10126,10126,MOT,Liz,16,oh look there's some numbers as_well .,oh look there's some numbers as_well .,7,7,9,10,9,9,7,Liz/020410.cha,308,28.333,you can do yeah .,that's a baby's bum . you can do yeah .,you're right yes . that's a baby's bum . you can do yeah .
10127,10127,MOT,Liz,16,what number's that ?,what number's that ?,3,4,4,4,4,4,3,Liz/020410.cha,311,28.333,oh look there's some numbers as_well .,you can do yeah . oh look there's some numbers as_well .,that's a baby's bum . you can do yeah . oh look there's some numbers as_well .
10128,10128,MOT,Liz,16,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020410.cha,317,28.333,what number's that ?,oh look there's some numbers as_well . what number's that ?,you can do yeah . oh look there's some numbers as_well . what number's that ?
10129,10129,MOT,Liz,16,and what's that ?,and what's that ?,3,4,3,3,3,3,3,Liz/020410.cha,320,28.333,yeah .,what number's that ? yeah .,oh look there's some numbers as_well . what number's that ? yeah .
10130,10130,MOT,Liz,16,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020410.cha,326,28.333,and what's that ?,yeah . and what's that ?,what number's that ? yeah . and what's that ?
10131,10131,MOT,Liz,16,what's that one ?,what's that one ?,3,4,3,3,3,3,3,Liz/020410.cha,335,28.333,yeah .,and what's that ? yeah .,yeah . and what's that ? yeah .
10132,10132,MOT,Liz,16,ten hooray .,ten hooray .,2,2,3,3,4,3,2,Liz/020410.cha,341,28.333,what's that one ?,yeah . what's that one ?,and what's that ? yeah . what's that one ?
10133,10133,MOT,Liz,16,fancy that .,fancy that .,2,2,3,3,3,3,2,Liz/020410.cha,344,28.333,ten hooray .,what's that one ? ten hooray .,yeah . what's that one ? ten hooray .
10134,10134,MOT,Liz,16,not you want me to roll this up like that ?,not you want me to roll this up like that ?,10,10,10,11,10,10,10,Liz/020410.cha,347,28.333,fancy that .,ten hooray . fancy that .,what's that one ? ten hooray . fancy that .
10135,10135,MOT,Liz,16,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020410.cha,353,28.333,not you want me to roll this up like that ?,fancy that . not you want me to roll this up like that ?,ten hooray . fancy that . not you want me to roll this up like that ?
10136,10136,MOT,Liz,16,like that ?,like that ?,2,2,2,3,2,2,2,Liz/020410.cha,359,28.333,yeah .,not you want me to roll this up like that ? yeah .,fancy that . not you want me to roll this up like that ? yeah .
10137,10137,MOT,Liz,16,well we can't draw with it .,well we can't draw with it .,6,7,6,6,6,6,6,Liz/020410.cha,365,28.333,like that ?,yeah . like that ?,not you want me to roll this up like that ? yeah . like that ?
10138,10138,MOT,Liz,16,"<it's not got> [//] it's not a pen , is it ?",it's not got it's not a pen is it ?,9,8,9,9,9,9,9,Liz/020410.cha,368,28.333,well we can't draw with it .,like that ? well we can't draw with it .,yeah . like that ? well we can't draw with it .
10139,10139,MOT,Liz,16,you can look through it like a telescope .,you can look through it like a telescope .,8,8,10,12,10,10,8,Liz/020410.cha,371,28.333,it's not got it's not a pen is it ?,well we can't draw with it . it's not got it's not a pen is it ?,like that ? well we can't draw with it . it's not got it's not a pen is it ?
10140,10140,MOT,Liz,16,hello .,hello .,1,1,2,2,2,2,1,Liz/020410.cha,374,28.333,you can look through it like a telescope .,it's not got it's not a pen is it ? you can look through it like a telescope .,well we can't draw with it . it's not got it's not a pen is it ? you can look through it like a telescope .
10141,10141,MOT,Liz,16,hello Liz .,hello Liz .,2,2,3,3,3,3,2,Liz/020410.cha,380,28.333,hello .,you can look through it like a telescope . hello .,it's not got it's not a pen is it ? you can look through it like a telescope . hello .
10142,10142,MOT,Liz,16,"Anna'll get her toys in later , won't [: willn't] she ?",Anna'll get her toys in later won't she ?,8,11,10,10,10,10,8,Liz/020410.cha,389,28.333,hello Liz .,hello . hello Liz .,you can look through it like a telescope . hello . hello Liz .
10143,10143,MOT,Liz,16,it's not the bag today .,it's not the bag today .,5,6,6,6,7,6,5,Liz/020410.cha,395,28.333,Anna'll get her toys in later won't she ?,hello Liz . Anna'll get her toys in later won't she ?,hello . hello Liz . Anna'll get her toys in later won't she ?
10144,10144,MOT,Liz,16,yeah they'll [/] they'll be coming in in a bit .,yeah they'll they'll be coming in in a bit .,9,9,10,10,10,10,9,Liz/020410.cha,401,28.333,it's not the bag today .,Anna'll get her toys in later won't she ? it's not the bag today .,hello Liz . Anna'll get her toys in later won't she ? it's not the bag today .
10145,10145,MOT,Liz,16,won't [: willn't] they ?,won't they ?,2,3,2,2,3,2,2,Liz/020410.cha,404,28.333,yeah they'll they'll be coming in in a bit .,it's not the bag today . yeah they'll they'll be coming in in a bit .,Anna'll get her toys in later won't she ? it's not the bag today . yeah they'll they'll be coming in in a bit .
10146,10146,MOT,Liz,16,you shouldn't blow our nose on your t-shirt love .,you shouldn't blow our nose on your t-shirt love .,10,10,10,12,10,10,10,Liz/020410.cha,407,28.333,won't they ?,yeah they'll they'll be coming in in a bit . won't they ?,it's not the bag today . yeah they'll they'll be coming in in a bit . won't they ?
10147,10147,MOT,Liz,16,can you roll it ?,can you roll it ?,4,4,4,4,4,4,4,Liz/020410.cha,414,28.333,you shouldn't blow our nose on your t-shirt love .,won't they ? you shouldn't blow our nose on your t-shirt love .,yeah they'll they'll be coming in in a bit . won't they ? you shouldn't blow our nose on your t-shirt love .
10148,10148,MOT,Liz,16,you might be able to roll this paper better .,you might be able to roll this paper better .,9,9,11,12,11,12,9,Liz/020410.cha,417,28.333,can you roll it ?,you shouldn't blow our nose on your t-shirt love . can you roll it ?,won't they ? you shouldn't blow our nose on your t-shirt love . can you roll it ?
10149,10149,MOT,Liz,16,do you think ?,do you think ?,3,3,3,3,3,3,3,Liz/020410.cha,420,28.333,you might be able to roll this paper better .,can you roll it ? you might be able to roll this paper better .,you shouldn't blow our nose on your t-shirt love . can you roll it ? you might be able to roll this paper better .
10150,10150,MOT,Liz,16,you can roll this .,you can roll this .,4,4,4,4,4,4,4,Liz/020410.cha,423,28.333,do you think ?,you might be able to roll this paper better . do you think ?,can you roll it ? you might be able to roll this paper better . do you think ?
10151,10151,MOT,Liz,16,"a bit easier , isn't it ?",a bit easier isn't it ?,5,7,6,6,6,6,5,Liz/020410.cha,426,28.333,you can roll this .,do you think ? you can roll this .,you might be able to roll this paper better . do you think ? you can roll this .
10152,10152,MOT,Liz,16,that's it .,that's it .,2,3,2,2,2,2,2,Liz/020410.cha,435,28.333,a bit easier isn't it ?,you can roll this . a bit easier isn't it ?,do you think ? you can roll this . a bit easier isn't it ?
10153,10153,MOT,Liz,16,hooray .,hooray .,1,1,2,2,3,2,1,Liz/020410.cha,438,28.333,that's it .,a bit easier isn't it ? that's it .,you can roll this . a bit easier isn't it ? that's it .
10154,10154,MOT,Liz,16,"oh: it's got bit crumpled in the middle , hasn't it ?",oh it's got bit crumpled in the middle hasn't it ?,10,15,11,12,11,12,10,Liz/020410.cha,447,28.333,hooray .,that's it . hooray .,a bit easier isn't it ? that's it . hooray .
10155,10155,MOT,Liz,16,what do you need your shoes on for ?,what do you need your shoes on for ?,8,8,8,8,8,8,8,Liz/020410.cha,496,28.333,oh it's got bit crumpled in the middle hasn't it ?,hooray . oh it's got bit crumpled in the middle hasn't it ?,that's it . hooray . oh it's got bit crumpled in the middle hasn't it ?
10156,10156,MOT,Liz,16,why love ?,why love ?,2,2,2,3,2,2,2,Liz/020410.cha,502,28.333,what do you need your shoes on for ?,oh it's got bit crumpled in the middle hasn't it ? what do you need your shoes on for ?,hooray . oh it's got bit crumpled in the middle hasn't it ? what do you need your shoes on for ?
10157,10157,MOT,Liz,16,we're not going outside yet .,we're not going outside yet .,5,6,6,8,6,6,5,Liz/020410.cha,508,28.333,why love ?,what do you need your shoes on for ? why love ?,oh it's got bit crumpled in the middle hasn't it ? what do you need your shoes on for ? why love ?
10158,10158,MOT,Liz,16,"better to give your feet a little rest , isn't it from shoes ?",better to give your feet a little rest isn't it from shoes ?,12,14,13,15,13,14,12,Liz/020410.cha,511,28.333,we're not going outside yet .,why love ? we're not going outside yet .,what do you need your shoes on for ? why love ? we're not going outside yet .
10159,10159,MOT,Liz,16,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020410.cha,517,28.333,better to give your feet a little rest isn't it from shoes ?,we're not going outside yet . better to give your feet a little rest isn't it from shoes ?,why love ? we're not going outside yet . better to give your feet a little rest isn't it from shoes ?
10160,10160,MOT,Liz,16,pardon ?,pardon ?,1,1,2,2,2,2,1,Liz/020410.cha,524,28.333,yeah .,better to give your feet a little rest isn't it from shoes ? yeah .,we're not going outside yet . better to give your feet a little rest isn't it from shoes ? yeah .
10161,10161,MOT,Liz,16,your welly ?,your welly ?,2,2,3,3,3,3,2,Liz/020410.cha,533,28.333,pardon ?,yeah . pardon ?,better to give your feet a little rest isn't it from shoes ? yeah . pardon ?
10162,10162,MOT,Liz,16,oh great .,oh great .,2,2,2,2,2,2,2,Liz/020410.cha,536,28.333,your welly ?,pardon ? your welly ?,yeah . pardon ? your welly ?
10163,10163,MOT,Liz,16,we've been looking for that .,we've been looking for that .,5,7,6,7,6,6,5,Liz/020410.cha,539,28.333,oh great .,your welly ? oh great .,pardon ? your welly ? oh great .
10164,10164,MOT,Liz,16,yes that's right .,yes that's right .,3,4,3,3,3,3,3,Liz/020410.cha,548,28.333,we've been looking for that .,oh great . we've been looking for that .,your welly ? oh great . we've been looking for that .
10165,10165,MOT,Liz,16,"we couldn't find it , could we ?",we couldn't find it could we ?,6,8,6,6,6,6,6,Liz/020410.cha,551,28.333,yes that's right .,we've been looking for that . yes that's right .,oh great . we've been looking for that . yes that's right .
10166,10166,MOT,Liz,16,the other one's down here on the floor .,the other one's down here on the floor .,8,9,10,11,10,10,8,Liz/020410.cha,560,28.333,we couldn't find it could we ?,yes that's right . we couldn't find it could we ?,we've been looking for that . yes that's right . we couldn't find it could we ?
