utt_id,child_id,utterance,word_count,file,line_no
57231,rob,yeah I'm hiding it .,4,rob.cha,13063
57232,rob,"I'm not , if &-um you , (be)cause I wanna .",8,rob.cha,13069
57233,rob,a good idea .,3,rob.cha,13073
57234,rob,"so now I , know what .",5,rob.cha,13077
57235,rob,"I am making another hide out place , for this car , (be)cause they don't want the daddy to hurt them .",19,rob.cha,13080
57236,rob,(be)cause he's very angry .,4,rob.cha,13083
57237,rob,"and he's riding , he got his house .",7,rob.cha,13086
57238,rob,"he's building his house , and his mom .",7,rob.cha,13089
57239,rob,xxx this we hafta do xxx daddy beats him to do it .,12,rob.cha,13092
57240,rob,"let's see , xxx .",3,rob.cha,13095
57241,rob,thank_you .,2,rob.cha,13102
57242,rob,how come ?,2,rob.cha,13108
57243,rob,oh .,1,rob.cha,13114
57244,rob,know what ?,2,rob.cha,13120
57245,rob,where is the uzah [: other] car ?,5,rob.cha,13123
57246,rob,guess .,1,rob.cha,13126
57247,rob,guess where the other car is .,6,rob.cha,13129
57248,rob,"the car which is , in here .",6,rob.cha,13135
57249,rob,guess which car dat [: that] is .,5,rob.cha,13138
57250,rob,guess .,1,rob.cha,13141
57251,rob,"no , guess again .",3,rob.cha,13147
57252,rob,no .,1,rob.cha,13153
57253,rob,no .,1,rob.cha,13159
57254,rob,I'll show you .,3,rob.cha,13165
57255,rob,right .,1,rob.cha,13177
57256,rob,guess what's in here ?,4,rob.cha,13180
57257,rob,"ah , let's see ?",3,rob.cha,13189
57258,rob,look .,1,rob.cha,13192
57259,rob,"it is , right ?",3,rob.cha,13198
57260,rob,it's a trick mommy .,4,rob.cha,13201
57261,rob,you're you're in the game .,5,rob.cha,13204
57262,rob,end game .,2,rob.cha,13207
57263,rob,not yet .,2,rob.cha,13213
57264,rob,"I want [//] wait a minute mommy , I'm getting that little ambulance and , and I'm gonna bring something for the ambulance +...",20,rob.cha,13219
57265,rob,xxx .,1,rob.cha,13222
57266,rob,"but xxx ah I'll finish it , look at there first , alright Ma ?",12,rob.cha,13229
57267,rob,alright .,1,rob.cha,13235
57268,rob,&~di &~de &~de &~de .,4,rob.cha,13238
57269,rob,"now you got radio , right ?",5,rob.cha,13240
57270,rob,I'll be dere [: there] (.) .,3,rob.cha,13244
57271,rob,&~de &~de &~de &~de &~de &~de &~de &~de &~de &~de xxx .,11,rob.cha,13247
57272,rob,"now where's xxx where's xxx here's red rock , this .",9,rob.cha,13249
57273,rob,mommy !,1,rob.cha,13253
57274,rob,I'm getting ready and fixing it up fast !,8,rob.cha,13257
57275,rob,I'm fixing this thing up very fast !,7,rob.cha,13260
57276,rob,and I'll tell you when I'm finished !,7,rob.cha,13266
57277,rob,not finished yet !,3,rob.cha,13269
57278,rob,but it's almost finished .,4,rob.cha,13272
57279,rob,just do like this .,4,rob.cha,13275
57280,rob,now I put this in here .,6,rob.cha,13279
57281,rob,"there , this one right over , a short one here , and a , now a little cupboard right here .",17,rob.cha,13282
57282,rob,"right here , good .",3,rob.cha,13285
57283,rob,now look at these bricks .,5,rob.cha,13288
57284,rob,now I need something else .,5,rob.cha,13291
57285,rob,"daddy , daddy's xxx daddy's going to hurt me .",8,rob.cha,13294
57286,rob,"don't , you build your own house and he won't able to know where you are , and no children will know .",20,rob.cha,13297
57287,rob,"thank_you , good idea , mommy .",5,rob.cha,13300
57288,rob,"good idea , Barb(a)ra sales .",4,rob.cha,13303
57289,rob,I'm not Barb(a)ra sales .,4,rob.cha,13306
57290,rob,know who I am ?,4,rob.cha,13309
57291,rob,"you you're mommy , I didn't know dat [: that] (be)cause I didn't see you , Ma .",13,rob.cha,13312
57292,rob,alright .,1,rob.cha,13318
57293,rob,I'm doing [!] wait till I've finished !,6,rob.cha,13321
57294,rob,"I said I , I can't do it too fast !",9,rob.cha,13324
57295,rob,don't you know [!] .,3,rob.cha,13327
57296,rob,I'm not finished yet .,4,rob.cha,13330
57297,rob,mommy I hafta fix it up .,6,rob.cha,13333
57298,rob,know I hafta fix things up .,6,rob.cha,13336
57299,rob,mom doesn't know dat [: that] .,4,rob.cha,13339
57300,rob,that's why I'm trying to fix .,6,rob.cha,13342
57301,rob,"mommy , I can't be finished yet .",6,rob.cha,13345
57302,rob,xxx got it .,3,rob.cha,13348
57303,rob,&~t &~t &~t &~t belly button .,6,rob.cha,13351
57304,rob,"maybe one of these will &~ai it's knocked down , I , I build it , another &~de &~de &~de &~dede .",18,rob.cha,13354
57305,rob,"mommy , I didn't build it yet !",6,rob.cha,13357
57306,rob,"I'm building , and I'm building it takes longer .",8,rob.cha,13360
57307,rob,I didn't do it yet .,5,rob.cha,13363
57308,rob,I didn't even start .,4,rob.cha,13366
57309,rob,now wait a sec .,4,rob.cha,13372
57310,rob,I hafta make this move this way .,7,rob.cha,13375
57311,rob,"holy , but I didn't know that way .",7,rob.cha,13378
57312,rob,it starts .,2,rob.cha,13381
57313,rob,"now before I put it , you put it down .",9,rob.cha,13384
57314,rob,yeah .,1,rob.cha,13394
57315,rob,"dese [: these] , made some in there .",5,rob.cha,13400
57316,rob,uhhuh .,1,rob.cha,13406
57317,rob,they're gonna put (th)em someplace else .,6,rob.cha,13412
57318,rob,and I can't show (th)em to you .,7,rob.cha,13418
57319,rob,alright (.) .,1,rob.cha,13427
57320,rob,"xxx and now I'm going to xxx here daddy's after too , so build your house , and he won't know where you +...",21,rob.cha,13430
57321,rob,I'm not finished .,3,rob.cha,13436
57322,rob,cold ?,1,rob.cha,13448
57323,rob,"alright , I'll just +...",3,rob.cha,13454
57324,rob,"alright , now I'll finish my building .",6,rob.cha,13460
57325,rob,alright Ma ?,2,rob.cha,13463
57326,rob,alright .,1,rob.cha,13482
57327,rob,xxx &~tch &~tch &~tch hey I have my own wild song .,11,rob.cha,13486
57328,rob,I have a wild song .,5,rob.cha,13492
57329,rob,and I dance .,3,rob.cha,13495
57330,rob,&~brmm .,1,rob.cha,13507
57331,rob,"how come you're , you left ?",5,rob.cha,13508
57332,rob,can I see those ?,4,rob.cha,13514
57333,rob,they're nice .,2,rob.cha,13520
57334,rob,"they're like a airplane kind , he has on ears , right ?",10,rob.cha,13526
57335,rob,but how come you took (th)em off .,7,rob.cha,13535
57336,rob,let me see (th)em for a minute (.) ?,7,rob.cha,13541
57337,rob,they're nice .,2,rob.cha,13544
57338,rob,yeah .,1,rob.cha,13556
57339,rob,"oh , ah , I'm leaving (th)em +...",5,rob.cha,13563
57340,rob,"will you frow [: throw] my , my new magic markers out ?",9,rob.cha,13566
57341,rob,"I want , you hold it .",5,rob.cha,13581
57342,rob,no mom can I +...,4,rob.cha,13590
57343,rob,I won't hurt you .,4,rob.cha,13609
57344,rob,I'm try [//] I want [//] and I'm [//] I gonna throw right .,10,rob.cha,13613
57345,rob,"there , see ?",2,rob.cha,13616
57346,rob,throw it at you ?,4,rob.cha,13619
57347,rob,xxx .,1,rob.cha,13622
57348,rob,xxx thinks all hard .,4,rob.cha,13623
57349,rob,yeah .,1,rob.cha,13627
57350,rob,no hard balls xxx .,4,rob.cha,13630
57351,rob,"it's not hard , junior cat , it's only soft .",8,rob.cha,13633
57352,rob,"see , feel , look .",3,rob.cha,13636
57353,rob,see ?,1,rob.cha,13639
57354,rob,"he scared he thinks , xxx (.) put on xxx &~h &~h &~h .",11,rob.cha,13643
57355,rob,let me sit in the middle .,6,rob.cha,13646
57356,rob,happens if I fall (.) .,4,rob.cha,13649
57357,rob,that's silly .,2,rob.cha,13652
57358,rob,I've xxx front rings .,4,rob.cha,13655
57359,rob,"I'll stand on the xxx &~wo &~wo &~wo , &~wo &~wo &~wo xxx it is true ?",15,rob.cha,13658
57360,rob,yes it is .,3,rob.cha,13661
57361,rob,watch .,1,rob.cha,13664
57362,rob,"&-er ouch , it is a ball .",6,rob.cha,13667
57363,rob,"oh , oo: ah oh oo ouch hey do you have another ball ?",12,rob.cha,13670
57364,rob,"says , xxx have all kinds of balls .",7,rob.cha,13673
57365,rob,"big ball , small balls , and uzah [: other] kinds of balls .",9,rob.cha,13676
57366,rob,"oh xxx are you big like , just like I am ?",10,rob.cha,13679
57367,rob,"sure we's , dis [: this is] what my +...",5,rob.cha,13682
57368,rob,oh can you please turn this ?,6,rob.cha,13685
57369,rob,thank_you .,2,rob.cha,13688
57370,rob,I was just coming .,4,rob.cha,13691
57371,rob,dis [: this] two ways .,3,rob.cha,13694
57372,rob,"wow , &~au &~auch &~auch .",4,rob.cha,13697
57373,rob,hiding in your bedroom .,4,rob.cha,13704
57374,rob,playing with my ball .,4,rob.cha,13710
57375,rob,"junior think this was a real ball , and it hurt .",10,rob.cha,13713
57376,rob,"yeah , but it doesn't hurt you .",6,rob.cha,13719
57377,rob,"feel , feel Ma .",3,rob.cha,13722
57378,rob,"feel , isn't it soft ?",4,rob.cha,13725
57379,rob,but junior thinks it's hard .,5,rob.cha,13731
57380,rob,right ?,1,rob.cha,13734
57381,rob,"you fwo [: throw] it on me and , and I will be frightened .",11,rob.cha,13746
57382,rob,I &~o .,2,rob.cha,13752
57383,rob,almost did it .,3,rob.cha,13759
57384,rob,right ?,1,rob.cha,13762
57385,rob,but see if you can catch this .,7,rob.cha,13768
57386,rob,ah !,1,rob.cha,13771
57387,rob,I hurt myself .,3,rob.cha,13777
57388,rob,I I'm gonna throw it like this .,7,rob.cha,13780
57389,rob,catch .,1,rob.cha,13783
57390,rob,&~h &~h .,2,rob.cha,13789
57391,rob,"I said I hafta [//] I think you hafta &~bae , &~e [//] we , we &~wo dis [: this] on a trousers .",17,rob.cha,13796
57392,rob,right .,1,rob.cha,13805
57393,rob,I almost did it .,4,rob.cha,13814
57394,rob,yes .,1,rob.cha,13823
57395,rob,got it (.) !,2,rob.cha,13829
57396,rob,oh yeah I sometimes I can't do hard .,8,rob.cha,13836
57397,rob,"ah , ah .",2,rob.cha,13839
57398,rob,yeah .,1,rob.cha,13845
57399,rob,"&~hah , you missed .",3,rob.cha,13851
57400,rob,haha &~hah .,2,rob.cha,13854
57401,rob,I'll take my shoe .,4,rob.cha,13866
57402,rob,so I can run with it .,6,rob.cha,13869
57403,rob,okay ?,1,rob.cha,13872
57404,rob,"yeah , and and I'll catch it .",6,rob.cha,13878
57405,rob,&~h &~h .,2,rob.cha,13882
57406,rob,and it went right over my head .,7,rob.cha,13886
57407,rob,"I wish , you &~p [//] I wo [: throw] it like this .",9,rob.cha,13889
57408,rob,see ?,1,rob.cha,13892
57409,rob,I can show you what I can do .,8,rob.cha,13895
57410,rob,right .,1,rob.cha,13904
57411,rob,I'll show you what I can do .,7,rob.cha,13913
57412,rob,can you throw it up in the hall like that ?,10,rob.cha,13916
57413,rob,I'll +...,1,rob.cha,13925
57414,rob,see I'm [//] do [//] dis [: this] one's better .,6,rob.cha,13928
57415,rob,okay ?,1,rob.cha,13931
57416,rob,you just throw it softly .,5,rob.cha,13934
57417,rob,okay ?,1,rob.cha,13937
57418,rob,that's why .,2,rob.cha,13940
57419,rob,yes .,1,rob.cha,13949
57420,rob,oh wow .,2,rob.cha,13955
57421,rob,thank_you .,2,rob.cha,13961
57422,rob,"I as far , as far back dere [: there] .",7,rob.cha,13964
57423,rob,I'll get [//] I'm not gonna get my hard one .,9,rob.cha,13970
57424,rob,okay ?,1,rob.cha,13973
57425,rob,"right , (be)cause dis [: this] feel it , feel it , mom .",8,rob.cha,13979
57426,rob,feel .,1,rob.cha,13982
57427,rob,ball .,1,rob.cha,13988
57428,rob,"and it got , and you hit some , a bat with it .",11,rob.cha,13991
57429,rob,right ?,1,rob.cha,13994
57430,rob,"so &-um , so dat's [: that's] if daddy comes to go baseball we &~aur &~psh !",13,rob.cha,13997
57431,rob,"right , Ma ?",2,rob.cha,14000
57432,rob,"Ma , dat [: that] my blue ball .",5,rob.cha,14006
57433,rob,<you take> [//] you [//] first you get my blue ball behi(nd) from ahind [: behind] here .,13,rob.cha,14009
57434,rob,because it's dere [: there] .,3,rob.cha,14012
57435,rob,because I wanna get it .,5,rob.cha,14015
57436,rob,I want you to pull it out a little more .,10,rob.cha,14024
57437,rob,see dat [: that] thing ?,3,rob.cha,14033
57438,rob,thanks .,1,rob.cha,14045
57439,rob,"I'll , I'll get [//] I'll &~f , I'll [//] I'm not gonna +...",9,rob.cha,14051
57440,rob,okay .,1,rob.cha,14057
57441,rob,I'll send xxx okay ?,4,rob.cha,14060
57442,rob,and when da [: the] phone rings I'll [//] it's still there .,9,rob.cha,14063
57443,rob,"I want , to +...",3,rob.cha,14066
57444,rob,"okay , one more chance .",4,rob.cha,14069
57445,rob,one more chance and then we go .,7,rob.cha,14072
57446,rob,I wanna tell you some .,5,rob.cha,14084
57447,rob,"we won't do it so hard as dat [: that] , I'll roll dis [: this] one to you , dis [: this] hard ball +...",17,rob.cha,14087
57448,rob,it's not gonna hurt you .,5,rob.cha,14093
57449,rob,right .,1,rob.cha,14099
57450,rob,"see , it doesn't make any noise , when you frow [: throw] it hard it might &~b hurt , something and make a mark .",20,rob.cha,14102
57451,rob,"right , because it (sup)posed to be outside .",7,rob.cha,14105
57452,rob,"ah , if if dis [: this] was a park , Ma , I could throw it on .",13,rob.cha,14114
57453,rob,why ?,1,rob.cha,14120
57454,rob,right .,1,rob.cha,14126
57455,rob,right .,1,rob.cha,14132
57456,rob,"if somebody threw ah , a needle ball at me , straight needles , then I'll +...",13,rob.cha,14135
57457,rob,"if a boy had a needle ball , and it hurt me .",11,rob.cha,14141
57458,rob,"this how I'm , see ?",4,rob.cha,14144
57459,rob,okay .,1,rob.cha,14153
57460,rob,salad ?,1,rob.cha,14160
57461,rob,can I have some salad ?,5,rob.cha,14163
57462,rob,&~brmm &~brmm &~brmm &~brmm &~brmm .,5,rob.cha,14169
57463,rob,yes .,1,rob.cha,14180
57464,rob,&~h &~h &~h .,3,rob.cha,14199
57465,rob,yeah .,1,rob.cha,14204
57466,rob,hm: ?,1,rob.cha,14213
57467,rob,hm: .,1,rob.cha,14229
57468,rob,&~h &~h &~h .,3,rob.cha,14235
57469,rob,&~h &~h .,2,rob.cha,14239
57470,rob,"I was , ahhah &~ae .",4,rob.cha,14240
57471,rob,here .,1,rob.cha,14244
57472,rob,that was not me .,4,rob.cha,14251
57473,rob,"no , it was him .",4,rob.cha,14257
57474,rob,that was somebody else .,4,rob.cha,14266
57475,rob,that was not me .,4,rob.cha,14272
57476,rob,&~h &~h &~h &~h .,4,rob.cha,14304
57477,rob,&~h &~h &~h &~h .,4,rob.cha,14308
57478,rob,help !,1,rob.cha,14310
57479,rob,help !,1,rob.cha,14313
57480,rob,help !,1,rob.cha,14316
57481,rob,help !,1,rob.cha,14319
57482,rob,help !,1,rob.cha,14322
57483,rob,I got away from him anyway .,6,rob.cha,14328
57484,rob,gat [: got] .,1,rob.cha,14334
57485,rob,yeah .,1,rob.cha,14338
57486,rob,shucks .,1,rob.cha,14341
57487,rob,junior .,1,rob.cha,14367
57488,rob,how many plates are there ?,5,rob.cha,14376
57489,rob,can I have a real knife ?,6,rob.cha,14386
57490,rob,"(be)cause I'm (be)cause I , and and I'm not gonna , I'm not +...",11,rob.cha,14389
57491,rob,wait you're &~im:m ah .,5,rob.cha,14395
57492,rob,can I have Dixie cups ?,5,rob.cha,14398
57493,rob,the +...,1,rob.cha,14408
57494,rob,&-um (.) .,1,rob.cha,14411
57495,rob,do you have one for that guy ?,7,rob.cha,14412
57496,rob,why ?,1,rob.cha,14418
57497,rob,can I have a [//] I want my Dixie cup .,9,rob.cha,14427
57498,rob,"I wanna , I wanna pick which one I want .",9,rob.cha,14430
57499,rob,"ah , I wanna pick I [!] pick , oh I pick .",9,rob.cha,14433
57500,rob,okay ?,1,rob.cha,14436
57501,rob,can I pick which one I want (.) ?,7,rob.cha,14439
57502,rob,hafta take out the whole thing first .,7,rob.cha,14464
57503,rob,"I want ta [: to] , I'm taking out , I wanna choose which one I want out_of these cups , because +...",18,rob.cha,14470
57504,rob,"oh , I wanna pick which .",5,rob.cha,14481
57505,rob,"I'll pick , I'll pick .",4,rob.cha,14487
57506,rob,I'm choosing .,2,rob.cha,14503
57507,rob,I'll choose which one I want .,6,rob.cha,14509
57508,rob,I wanna xxx I pick which one I want (.) .,9,rob.cha,14515
57509,rob,I'm getting the one .,4,rob.cha,14527
57510,rob,two of them are in dere [: there] .,6,rob.cha,14552
57511,rob,I pick which one .,4,rob.cha,14565
57512,rob,yeah .,1,rob.cha,14584
57513,rob,"thank_you for [//] you hafta say knock knock , who's there ?",10,rob.cha,14593
57514,rob,"no , I hafta , no you hafta play on here .",9,rob.cha,14602
57515,rob,okay .,1,rob.cha,14605
57516,rob,"knock , knock .",2,rob.cha,14608
57517,rob,"how come mommy I hafta have two &~s one dis [: this] and here , mommy ?",13,rob.cha,14612
57518,rob,how come ?,2,rob.cha,14615
57519,rob,oh .,1,rob.cha,14624
57520,rob,celery .,1,rob.cha,14633
57521,rob,&~m .,1,rob.cha,14637
57522,rob,&-um &~m &~m (.) there salad dressing on there ?,8,rob.cha,14644
57523,rob,is it my favorite ?,4,rob.cha,14650
57524,rob,this sus [: celery] tastes good .,4,rob.cha,14656
57525,rob,we're gonna have a picnic .,5,rob.cha,14665
57526,rob,right Ma ?,2,rob.cha,14668
57527,rob,right .,1,rob.cha,14674
57528,rob,"oh , I , we'll bring sandwiches .",5,rob.cha,14680
57529,rob,chicken wings ?,2,rob.cha,14689
57530,rob,and a sandwich too .,4,rob.cha,14695
57531,rob,why ?,1,rob.cha,14701
57532,rob,"I like , I like dose [: those] little sing [: things] (.) .",7,rob.cha,14707
57533,rob,I know what .,3,rob.cha,14719
57534,rob,I got a good idea .,5,rob.cha,14722
57535,rob,when xxx next year again we'll have a tent .,9,rob.cha,14728
57536,rob,then we'll have xxx in there .,6,rob.cha,14735
57537,rob,"mommy , you know that ?",4,rob.cha,14738
57538,rob,oh .,1,rob.cha,14744
57539,rob,what happens ?,2,rob.cha,14750
57540,rob,haha [/] haha .,2,rob.cha,14756
57541,rob,but some tents don't have that kind of thing .,9,rob.cha,14760
57542,rob,why ?,1,rob.cha,14769
57543,rob,where are they ?,3,rob.cha,14778
